ROLLINGDB_ID,DB_OF_ORIGIN,Coll2014,Freschi2020,Lipworth2019,Shitikov2017,Stucki2016,F2,Lineage
JPN-R2012-0041,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.012765500965458,2
JPN-R2012-0042,MICML,1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,0.0175653594771241,1
JPN-R2012-0043,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0129106936158846,2
JPN-R2012-0044,MICML,4.2.2,4.2.2.1,"tur,ethiopian",,4,0.0243439226519337,4
JPN-R2012-0045,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi",lin2.2.1,,0.0138607693505684,2
JPN-R2012-0046,MICML,2.2.1.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,pacific_RD150",,0.0123135859898754,2
JPN-R2012-0047,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asia_ancestral_3",,0.0150167384026781,2
JPN-R2012-0048,MICML,2.2.1,2.2.1.1.2,"beijing,mungi","lin2.2.1,asia_ancestral_2",,0.0120973044049967,2
JPN-R2012-0049,MICML,2.2.1,2.2.1.1.1.i1,"beijing,canetti,mungi",lin2.2.1,,0.0140742538218878,2
JPN-R2012-0050,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0170759785111281,2
JPN-R2012-0051,MICML,4.3.4.1,4.2.1.2.1.1.i3.2,"lam,ghana",,4.3/LAM,0.0190629306384933,4
JPN-R2012-0052,MICML,2.2.1,2.2.1.1.2,"beijing,mungi","lin2.2.1,asia_ancestral_2",,0.0156484458735262,2
JPN-R2012-0053,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0359176522120017,2
JPN-R2012-0054,MICML,4.3.4.1,4.2.1.2.1.1.i3.2,"lam,ghana,ethiopian",,4.3/LAM,0.0173818576860401,4
JPN-R2012-0055,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0103662750518313,2
JPN-R2012-0056,MICML,2.1,2.1,"beijing,mungi","lin2,proto_beijing",,0.0085836909871244,2
JPN-R2012-0057,MICML,2.2.2,2.2.2,"beijing,canetti,mungi","asia_ancestral_1,lin2.2",,0.0123222748815165,2
JPN-R2012-0058,MICML,2.2.2,2.2.2,"beijing,indo_oceanic,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.012671207793159,2
JPN-R2011-0059,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0111374020887728,2
JPN-R2011-0060,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,ethiopian,mungi","lin2.2.1,asian_african_2/RD142",,0.0149474503697936,2
JPN-R2011-0061,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.010803427294176,2
JPN-R2011-0062,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.014571746384872,2
JPN-R2011-0063,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0123303541873551,2
JPN-R2011-0064,MICML,2.2.1,2.2.1,"beijing,westafrican2,mungi",lin2.2.1,,0.0138492871690427,2
JPN-R2011-0065,MICML,2.2.1.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,pacific_RD150",,0.0127142766778417,2
JPN-R2011-0066,MICML,1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,0.0175416924027177,1
JPN-R2011-0067,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0099539700805523,2
JPN-R2011-0068,MICML,2.2.1,2.2.1.1.2,"beijing,mungi","lin2.2.1,asia_ancestral_2",,0.0105398008501717,2
JPN-R2011-0069,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0134030728996404,2
JPN-R2011-0070,MICML,4.8,4.2.1.1.1.1.1.1.i1,bcg,,4.10/PGG3,0.0143195521102497,4
JPN-R2011-0071,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.01105635582512,2
JPN-R2011-0072,MICML,2.2.1,2.2.1,"beijing,canetti,mungi",lin2.2.1,,0.0155422715627668,2
JPN-R2011-0073,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0138248847926267,2
JPN-R2011-0074,MICML,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0114205180541381,4
JPN-R2012-0076,MICML,2.2.1,2.2.1.1.2,"beijing,mungi","lin2.2.1,asia_ancestral_2",,0.0160220994475138,2
JPN-R2012-0078,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0135264927165039,2
JPN-R2012-0079,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0878719820325659,2
JPN-R2012-0080,MICML,2.2.1,2.2.1.1.2,"beijing,mungi","lin2.2.1,asia_ancestral_2",,0.0116019889123849,2
JPN-R2012-0081,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0207900207900207,2
JPN-R2012-0082,MICML,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0173089725571418,4
JPN-R2012-0083,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0148465381870092,2
JPN-R2012-0084,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.025042774926116,2
JPN-R2012-0085,MICML,2.2.1,2.2.1.1.1.i1,"beijing,canetti,mungi",lin2.2.1,,0.0226872246696035,2
JPN-R2012-0086,MICML,2.1,2.1,"beijing,canetti,mungi","lin2,proto_beijing",,0.0247572539889841,2
JPN-R2012-0087,MICML,1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,0.0222759354152566,1
JPN-R2012-0088,MICML,1.2.1,1.2.1.1.2,"indo_oceanic,canetti,mungi",,,0.0176439373839214,1
JPN-R2012-0089,MICML,2.2.1,2.2.1,"beijing,mungi",lin2.2.1,,0.0141959506632534,2
JPN-R2012-0090,MICML,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0275004893325504,4
JPN-R2012-0091,MICML,2.2.1,2.2.1,"beijing,mungi",lin2.2.1,,0.0182648401826484,2
JPN-R2013-0092,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi",lin2.2.1,,0.0088066930867459,2
JPN-R2013-0093,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0197122302158273,2
JPN-R2013-0094,MICML,2.2.1.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,pacific_RD150",,0.0198240113280064,2
JPN-R2013-0095,MICML,2.2.1,2.2.1.1.2,"beijing,mungi","lin2.2.1,asia_ancestral_2",,0.0102459016393442,2
JPN-R2013-0096,MICML,2.2.1,2.2.1.1.2,"beijing,mungi,canetti","lin2.2.1,asia_ancestral_2",,0.0119549929676511,2
JPN-R2013-0097,MICML,2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,0.0179035001342762,2
JPN-R2013-0098,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0114285714285714,2
JPN-R2013-0099,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0164710623079635,2
JPN-R2013-0100,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0172313084112149,2
JPN-R2013-0101,MICML,1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,0.0248936702526895,1
JPN-R2013-0102,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0175029171528588,2
JPN-R2014-0103,MICML,1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,0.0212261206143089,1
JPN-R2014-0104,MICML,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0087372013651877,4
JPN-R2014-0105,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0105011196046637,2
JPN-R2014-0106,MICML,2.1,2.1,"beijing,canetti,mungi","lin2,proto_beijing",,0.0080590651484427,2
JPN-R2014-0107,MICML,2.2.1,2.2.1,"beijing,bovis,canetti,mungi",lin2.2.1,,0.009902615165773,2
JPN-R2014-0108,MICML,4.3.3,4.2.1.2.1.1.i4.1,"lam,ethiopian",,4.3/LAM,0.0088150107039415,4
JPN-R2014-0109,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0083324967372753,2
JPN-R2014-0110,MICML,4.5,4.2.1.1.2,,,4.5,0.0127369668246445,4
JPN-R2014-0111,MICML,2.2.1.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,pacific_RD150",,0.0111485610578169,2
JPN-R2014-0112,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0089435438792621,2
JPN-R2014-0113,MICML,2.2.1,2.2.1,"beijing,mungi",lin2.2.1,,0.0114997604216578,2
JPN-R2014-0114,MICML,4.5,4.2.1.1.2,ethiopian,,4.5,0.0103397341211226,4
MNG-S2014-0001,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0139538841146941,2
MNG-S2014-0002,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0133277800916284,2
MNG-S2014-0003,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0112608083651719,2
MNG-S2014-0004,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0143323034672159,2
MNG-S2014-0005,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0119835449830084,2
MNG-S2014-0006,MICML,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.018367204413716,4
MNG-S2014-0007,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,0.0122856757121641,2
MNG-S2014-0008,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0110528823249166,2
MNG-S2014-0009,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0101945525291828,2
MNG-S2014-0010,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0124474053295932,2
MNG-S2014-0011,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0121557926072934,2
MNG-S2014-0012,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0112949229891614,2
MNG-S2014-0013,MICML,4.3.3,4.2.1.2.1.1.i4.1,"lam,ethiopian",,4.3/LAM,0.012174614918948,4
MNG-S2014-0014,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0112531464389714,2
MNG-S2014-0015,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0129046369203849,2
MNG-S2014-0017,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0115388003170968,2
MNG-S2014-0036,MICML,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0167277167277167,4
MNG-S2014-0037,MICML,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0160871821484172,4
MNG-S2014-0038,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0149599012954966,2
MNG-S2014-0039,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0104433188867422,2
MNG-S2014-0040,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0203480079870685,2
MNG-S2014-0041,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0118487869099116,2
MNG-S2014-0042,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0122911894519246,2
MNG-S2014-0043,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0095504692903013,2
MNG-S2014-0044,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0204055107876267,2
MNG-S2014-0045,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0126329787234042,2
MNG-S2014-0046,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0158397391101793,2
MNG-S2014-0047,MICML,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0181046968756465,4
MNG-S2014-0048,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0137452711223203,2
MNG-S2014-0049,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0099021105641373,2
MNG-S2014-0050,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0123112128146453,2
MNG-S2014-0051,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0151847477644676,2
MNG-S2014-0154,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,indo_oceanic,mungi","lin2.2.1,asian_african_2",,0.014321221446325,2
MNG-S2014-0158,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0119604436723239,2
MNG-S2014-0160,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0132828150857939,2
MNG-S2014-0191,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0139637432631063,2
MNG-S2014-0193,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0140551393930033,2
MNG-S2014-0194,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0114288235813255,2
MNG-S2014-0195,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0198037790697674,2
MNG-S2014-0199,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0150196052369243,2
MNG-S2014-0200,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0097797739785569,2
KOR-K2016-0001,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi",lin2.2.1,,0.0117560255779636,2
KOR-K2016-0002,MICML,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0117814340849075,2
KOR-K2016-0003,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0112029067001167,2
KOR-K2016-0004,MICML,4,4,"stype,ethiopian",,4,0.0102113512229874,4
KOR-K2016-0005,MICML,4.3.3,4.2.1.2.1.1.i4.1,"lam,ethiopian",,4.3/LAM,0.01172453044963,4
KOR-K2016-0006,MICML,2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asian_african_2",,0.0120774278938951,2
KOR-K2016-0007,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0088703837798696,2
KOR-K2016-0008,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0107175888145367,2
KOR-K2016-0009,MICML,2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,0.0103680663556246,2
KOR-K2016-0010,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0119549929676511,2
KOR-K2016-0012,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0093631797606498,2
KOR-K2016-0014,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0136243846651086,2
KOR-K2016-0015,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0102607436021245,2
KOR-K2016-0016,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0111536358665937,2
KOR-K2016-0017,MICML,2.2.2,2.2.2,"beijing,ethiopian","asia_ancestral_1,lin2.2",,0.0117490450283597,2
KOR-K2016-0018,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0106951871657754,2
KOR-K2016-0019,MICML,4,4,ethiopian,,4,0.0115995762711864,4
KOR-K2016-0020,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0099221068249258,2
KOR-K2016-0021,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0106260469011725,2
KOR-K2016-0022,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0096668392887968,2
KOR-K2016-0023,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.013390385099421,2
KOR-K2016-0024,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0119945167923235,2
KOR-K2016-0025,MICML,2.2.1,2.2.1.1.1,"beijing,suricattae,mungi",lin2.2.1,,0.0109787337860366,2
KOR-K2016-0027,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0117207698937087,2
KOR-K2016-0028,MICML,1.1.1.1,1.1.1.1.1,"indo_oceanic,xtype,ethiopian,mungi",,,0.0183736489963973,1
KOR-K2016-0029,MICML,4.5,4.2.1.1.2,,,4.5,0.0099027891341873,4
KOR-K2016-0030,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0126654604323397,2
KOR-K2016-0031,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0113251757354855,2
KOR-K2016-0032,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0113972367077038,2
KOR-K2016-0033,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0110243454294901,2
KOR-K2016-0034,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0122820919175911,2
KOR-K2016-0036,MICML,2.2.1,2.2.1,"beijing,mungi",lin2.2.1,,0.0099422706863373,2
KOR-K2016-0037,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0110267346301882,2
KOR-K2016-0038,MICML,4.5,4.2.1.1.2,,,4.5,0.0117784380305602,4
KOR-K2016-0039,MICML,4.2.2,4.2.2.1,"tur,ethiopian",,4,0.0292845082313212,4
KOR-K2016-0041,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0135038628838537,2
KOR-K2016-0042,MICML,4.5,4.2.1.1.2,mungi,,4.5,0.0111918772354909,4
KOR-K2016-0043,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0115264548146962,2
KOR-K2016-0044,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0128599384959463,2
KOR-K2016-0045,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0096186184166274,2
KOR-K2016-0046,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0097400107370197,2
KOR-K2016-0047,MICML,4.6.2.2,4.2.1.1.1.2.1.1.1.1.1,"cameroon,ethiopian",,4.6.2/Cameroon,0.0102365149107226,4
KOR-K2016-0048,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0107298040258934,2
KOR-K2016-0049,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0112564648615759,2
KOR-K2016-0050,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,ghana,mungi",lin2.2.1,,0.0113636363636363,2
KOR-K2016-0051,MICML,4.4.2,4.2.1.2.2.2,stype,,4,0.0123934934159566,4
KOR-K2016-0052,MICML,1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,0.020319696559198,1
KOR-K2016-0053,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0104824231192448,2
KOR-K2016-0054,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0113838900707181,2
KOR-K2016-0055,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0107740953273217,2
KOR-K2016-0056,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0099429311054892,2
KOR-K2016-0057,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0106214137467952,2
KOR-K2016-0059,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","asian_african_1,lin2.2.1",,0.0104866346812885,2
KOR-K2016-0060,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0119675616093221,2
KOR-K2016-0061,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","asian_african_1,lin2.2.1",,0.0100943890928159,2
KOR-K2016-0062,MICML,2.2.2,2.2.2,"beijing,caprae,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.01001302002604,2
KOR-K2016-0063,MICML,4.5,4.2.1.1.2,,,4.5,0.0114485981308411,4
KOR-K2016-0064,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","asian_african_1,lin2.2.1",,0.0093209054593874,2
KOR-K2016-0065,MICML,4.5,4.2.1.1.2,,,4.5,0.0119476032819922,4
KOR-K2016-0066,MICML,2.2.1,2.2.1.1.1,"beijing,microti,mungi",lin2.2.1,,0.0109041901494731,2
KOR-K2016-0067,MICML,4.3.3,4.2.1.2.1.1.i4.1,"lam,ethiopian",,4.3/LAM,0.0114783570737104,4
KOR-K2016-0068,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0113290497125465,2
KOR-K2016-0069,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0129517868040957,2
KOR-K2016-0070,MICML,2.2.1,2.2.1.2,"beijing,mungi",lin2.2.1,,0.0142749812171299,2
KOR-K2016-0071,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,0.0126914660831509,2
KOR-K2016-0072,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0132062855232363,2
KOR-K2016-0073,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0122355541521945,2
KOR-K2016-0074,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0233434826736262,2
KOR-K2016-0075,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0135185600119501,2
KOR-K2016-0076,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0140632088310902,2
KOR-K2016-0077,MICML,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0166365028539607,4
KOR-K2016-0078,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0108921424590911,2
KOR-K2016-0079,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0123251627198448,2
KOR-K2016-0080,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0125955915429599,2
KOR-K2016-0081,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0091313509716693,2
KOR-K2016-0082,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0108859753675009,2
KOR-K2016-0083,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0142186637217007,2
KOR-K2016-0084,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi",lin2.2.1,,0.0123018389346861,2
KOR-K2016-0085,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi",lin2.2.1,,0.0118254583010586,2
KOR-K2016-0086,MICML,4.2.2,4.2.2.1,"tur,ethiopian",,4,0.0211648568608094,4
KOR-K2016-0087,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0101250129145572,2
KOR-K2016-0088,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0107457276022786,2
KOR-K2016-0089,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0118132174300679,2
KOR-K2016-0090,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0121883376321246,2
KOR-K2016-0091,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0117607146895849,2
KOR-K2016-0092,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0126689189189189,2
KOR-K2016-0094,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0129090363254278,2
KOR-K2016-0095,MICML,2.2.1,2.2.1,"beijing,mungi",lin2.2.1,,0.0107273568634049,2
KOR-K2016-0096,MICML,4,4,ethiopian,,4,0.0151992016580947,4
KOR-K2016-0097,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0147691157225649,2
KOR-K2016-0098,MICML,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","asian_african_1,lin2.2.1",,0.0110183639398998,2
KOR-K2016-0099,MICML,2.2.2,2.2.2,"beijing,orygis,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0111111111111111,2
KOR-K2016-0100,MICML,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0100959111559818,2
KOR-K2016-0101,MICML,2.2.2,2.2.2,"beijing,stype,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0131157097056251,2
KOR-K2016-0102,MICML,1.1.1.1,1.1.1.1.1,"indo_oceanic,ethiopian,mungi",,,0.0197352391781044,1
KOR-K2016-0103,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0142722498990171,2
KOR-K2016-0104,MICML,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0112570356472795,2
KOR-K2016-0105,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.011837764409082,2
KOR-K2016-0106,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.0133130467858501,2
KOR-K2016-0107,MICML,2.2.2,2.2.2,"beijing,ethiopian,mungi","asia_ancestral_1,lin2.2",,0.012348241153886,2
